Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
women-regular-fit-striped-spread-collar-casual-shirt,Women Regular Fit Striped Spread Collar Casual Shirt,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"47% off, Only few left",True,Title,Default Title,,,,,,,,women-regular-fit-striped-spread-collar-casual-shirt-24,0.0,,10,deny,manual,1.0,3.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/2xl-a9206-0013-levi-s-original-imahbzhyvvsqkf3d.jpg?v=1757934864,1.0,,False,,,,kg,,,active
women-regular-fit-embroidered-casual-shirt,Women Regular Fit Embroidered Casual Shirt,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"45% off, Only few left",True,Title,Default Title,,,,,,,,women-regular-fit-embroidered-casual-shirt-19,0.0,,10,deny,manual,2.0,3.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imagy3qap7hhmvgf.jpg?v=1757934859,1.0,,False,,,,kg,,,active
women-regular-fit-color-block-spread-collar-casual-shir,Women Regular Fit Color Block Spread Collar Casual Shir...,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"46% off, Only few left",True,Title,Default Title,,,,,,,,women-regular-fit-color-block-spread-collar-casual-shir-13,0.0,,10,deny,manual,1.0,3.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/42-002vl-0004-levi-s-original-imah88bxujhzgfc9.jpg?v=1757934858,1.0,,False,,,,kg,,,active
women-regular-fit-self-design-spread-collar-casual-shir,Women Regular Fit Self Design Spread Collar Casual Shir...,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,47% off,True,Title,Default Title,,,,,,,,women-regular-fit-self-design-spread-collar-casual-shir-12,0.0,,10,deny,manual,1.0,3.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imah9jwhy9gm5hzz.jpg?v=1757934857,1.0,,False,,,,kg,,,active
women-regular-fit-printed-casual-shirt,Women Regular Fit Printed Casual Shirt,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"33% off, Hot Deal",True,Title,Default Title,,,,,,,,women-regular-fit-printed-casual-shirt-11,0.0,,10,deny,manual,2.0,3.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-p2ajw118-tommy-hilfiger-original-image86xzztwzb7e.jpg?v=1757934856,1.0,,False,,,,kg,,,active
women-regular-fit-solid-spread-collar-casual-shirt,Women Regular Fit Solid Spread Collar Casual Shirt,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"54% off, Hot Deal",True,Title,Default Title,,,,,,,,women-regular-fit-solid-spread-collar-casual-shirt-10,0.0,,10,deny,manual,1.0,3.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imah3xx7b4zzcpzm.jpg?v=1757934855,1.0,,False,,,,kg,,,active
women-regular-fit-printed-spread-collar-casual-shirt,Women Regular Fit Printed Spread Collar Casual Shirt,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"55% off, Only 1 left",True,Title,Default Title,,,,,,,,women-regular-fit-printed-spread-collar-casual-shirt-9,0.0,,10,deny,manual,1.0,2.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imah4cezvphcghef.jpg?v=1757934854,1.0,,False,,,,kg,,,active
women-boxy-fit-solid-spread-collar-casual-shirt,Women Boxy Fit Solid Spread Collar Casual Shirt,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"56% off, Lowest price in the year",True,Title,Default Title,,,,,,,,women-boxy-fit-solid-spread-collar-casual-shirt-3,0.0,,10,deny,manual,1.0,2.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imah82jkfhz9nfsz.jpg?v=1757934845,1.0,,False,,,,kg,,,active
women-comfort-fit-fit-solid-spread-collar-casual-shirt,Women Comfort Fit Fit Solid Spread Collar Casual Shirt,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"46% off, Only 1 left",True,Title,Default Title,,,,,,,,women-comfort-fit-fit-solid-spread-collar-casual-shirt-2,0.0,,10,deny,manual,1.0,2.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/m-0027m-0011-levi-s-original-imahbzky2fvvkmmt.jpg?v=1757934844,1.0,,False,,,,kg,,,active
women-boxy-fit-floral-print-casual-shirt,Women Boxy Fit Floral Print Casual Shirt,,Generic,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Shirts,Shirts,"33% off, Hot Deal",True,Title,Default Title,,,,,,,,women-boxy-fit-floral-print-casual-shirt-1,0.0,,10,deny,manual,2.0,3.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-p2ajw116-tommy-hilfiger-original-imageyhh4z5ycpzg.jpg?v=1757934843,1.0,,False,,,,kg,,,active
uv-protection-cat-eye-retro-square-rectangular-sungla,"UV Protection Cat-eye, Retro Square, Rectangular Sungla...",,AKAYI,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"84% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,uv-protection-cat-eye-retro-square-rectangular-sungla-39,0.0,,10,deny,manual,217.0,1399.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/free-size-uv-protection-cat-eye-rectangular-sunglasses-akayi-original-imahdfhvkscuqq4m.jpg?v=1757933951,1.0,,False,,,,kg,,,active
uv-protection-cat-eye-sunglasses-54,UV Protection Cat-eye Sunglasses (54),,IRUS,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"30% off, Hot Deal",True,Title,Default Title,,,,,,,,uv-protection-cat-eye-sunglasses-54-37,0.0,,10,deny,manual,629.0,899.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-irs1094c3sg-irus-original-imahcy7jzgcsxszh.jpg?v=1757933950,1.0,,False,,,,kg,,,active
uv-protection-polarized-oval-round-sunglasses-free-s,"UV Protection, Polarized Oval, Round Sunglasses (Free S...",,Dannilo,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"90% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,uv-protection-polarized-oval-round-sunglasses-free-s-36,0.0,,10,deny,manual,181.0,1999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/m-round-combo-5-dannilo-original-imah5vchfnrxgggy.jpg?v=1757933949,1.0,,False,,,,kg,,,active
uv-protection-rectangular-sunglasses-52,UV Protection Rectangular Sunglasses (52),,SpadeAces,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"82% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,uv-protection-rectangular-sunglasses-52-35,0.0,,10,deny,manual,174.0,999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/medium-gold-black-karan-ar-rozti-original-imah2zgqdmzkjkhv.jpg?v=1757933948,1.0,,False,,,,kg,,,active
uv-protection-cat-eye-sunglasses-free-size,UV Protection Cat-eye Sunglasses (Free Size),,VALWICK,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"80% off, Only few left",True,Title,Default Title,,,,,,,,uv-protection-cat-eye-sunglasses-free-size-34,0.0,,10,deny,manual,198.0,999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/medium-sewell-brown-11220-valwick-original-imahfzf7dhkqbfay.jpg?v=1757933947,1.0,,False,,,,kg,,,active
gradient-uv-protection-wayfarer-sunglasses-52,"Gradient, UV Protection Wayfarer Sunglasses (52)",,VOYAGE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"64% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,gradient-uv-protection-wayfarer-sunglasses-52-33,0.0,,10,deny,manual,642.0,1800.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imaheybyzbzq6fpg.jpg?v=1757933947,1.0,,False,,,,kg,,,active
gradient-aviator-sunglasses-55,Gradient Aviator Sunglasses (55),,IDEE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"30% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,gradient-aviator-sunglasses-55-32,0.0,,10,deny,manual,2345.0,3350.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/large-ids3026c2sg-idee-original-imahfeydjqqa9pz3.jpg?v=1757933946,1.0,,False,,,,kg,,,active
uv-protection-retro-square-sunglasses-55,UV Protection Retro Square Sunglasses (55),,RORCE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,86% off,True,Title,Default Title,,,,,,,,uv-protection-retro-square-sunglasses-55-31,0.0,,10,deny,manual,417.0,2999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/m-rs27-rorce-original-imahefe2sgagwcmn.jpg?v=1757933945,1.0,,False,,,,kg,,,active
uv-protection-polarized-round-sunglasses-53,"UV Protection, Polarized Round Sunglasses (53)",,HEXXA,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,67% off,True,Title,Default Title,,,,,,,,uv-protection-polarized-round-sunglasses-53-28,0.0,,10,deny,manual,986.0,2999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/m-1114-c4-hexxa-original-imahdffvhww6ywsa.jpg?v=1757933944,1.0,,False,,,,kg,,,active
uv-protection-shield-sunglasses-free-size,UV Protection Shield Sunglasses (Free Size),,Fastrack,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"10% off, Only few left",True,Title,Default Title,,,,,,,,uv-protection-shield-sunglasses-free-size-26,0.0,,10,deny,manual,1070.0,1200.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/free-size-nbp223bu2-fastrack-original-imahfezphvsnz25q.jpg?v=1757933943,1.0,,False,,,,kg,,,active
uv-protection-cat-eye-sunglasses-55,UV Protection Cat-eye Sunglasses (55),,PIRASO,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"86% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,uv-protection-cat-eye-sunglasses-55-25,0.0,,10,deny,manual,220.0,1599.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/m-8450-black-piraso-original-imah7vxsws8jf47e.jpg?v=1757933942,1.0,,False,,,,kg,,,active
uv-protection-over-sized-sunglasses-60,UV Protection Over-sized Sunglasses (60),,PIRASO,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"89% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,uv-protection-over-sized-sunglasses-60-23,0.0,,10,deny,manual,277.0,2599.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-5555-reddish-pink-piraso-original-imah4xg6rbuyjds8.jpg?v=1757933940,1.0,,False,,,,kg,,,active
by-lenskart-uv-protection-cat-eye-sunglasses-61,by Lenskart UV Protection Cat-eye Sunglasses (61),,VINCENT CHASE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"57% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,by-lenskart-uv-protection-cat-eye-sunglasses-61-21,0.0,,10,deny,manual,850.0,1999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-209528-vincent-chase-original-imahyrrr2egxyt8f.jpg?v=1757933940,1.0,,False,,,,kg,,,active
uv-protection-cat-eye-sunglasses-39,UV Protection Cat-eye Sunglasses (39),,hayden haiza,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"85% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,uv-protection-cat-eye-sunglasses-39-20,0.0,,10,deny,manual,198.0,1400.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/12-cat-eye-spadeaces-original-imahdbmrvm67uhze.jpg?v=1757933939,1.0,,False,,,,kg,,,active
uv-protection-gradient-polarized-night-vision-other,"UV Protection, Gradient, Polarized, Night Vision, Other...",,Eymen I,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"92% off, Lowest price since launch",True,Title,Default Title,,,,,,,,uv-protection-gradient-polarized-night-vision-other-19,0.0,,10,deny,manual,137.0,1862.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/fit-all-cateye-sunglasses-for-women-classic-vintage-high-pointed-original-imagwh5x5vcxgbfk.jpg?v=1757933938,1.0,,False,,,,kg,,,active
polarized-uv-protection-cat-eye-sunglasses-53,"Polarized, UV Protection Cat-eye Sunglasses (53)",,VINCENT CHASE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"30% off, Buy 2 items, save extra 5%",True,Title,Default Title,,,,,,,,polarized-uv-protection-cat-eye-sunglasses-53-18,0.0,,10,deny,manual,1389.0,1999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/s-215995-vincent-chase-original-imah4hk9zsytvrha.jpg?v=1757933937,1.0,,False,,,,kg,,,active
uv-protection-cat-eye-sunglasses-56,UV Protection Cat-eye Sunglasses (56),,VINCENT CHASE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"70% off, Lowest price in the year",True,Title,Default Title,,,,,,,,uv-protection-cat-eye-sunglasses-56-17,0.0,,10,deny,manual,589.0,1999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/m-216011-vincent-chase-original-imah2v22zsbh4kdn.jpg?v=1757933936,1.0,,False,,,,kg,,,active
uv-protection-gradient-cat-eye-sunglasses-63,"UV Protection, Gradient Cat-eye Sunglasses (63)",,AISLIN,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"72% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,uv-protection-gradient-cat-eye-sunglasses-63-16,0.0,,10,deny,manual,470.0,1700.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-as-922-89-12324-aislin-original-imah7j23dtqgrcpn.jpg?v=1757933935,1.0,,False,,,,kg,,,active
uv-protection-others-cat-eye-sunglasses-47,"UV Protection, Others Cat-eye Sunglasses (47)",,hayden haiza,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"89% off, Lowest price in the year",True,Title,Default Title,,,,,,,,uv-protection-others-cat-eye-sunglasses-47-15,0.0,,10,deny,manual,182.0,1700.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/90-76-hayden-haiza-original-imahftzzzfwstkss.jpg?v=1757933935,1.0,,False,,,,kg,,,active
gradient-uv-protection-rectangular-sunglasses-free-si,"Gradient, UV Protection Rectangular Sunglasses (Free Si...",,The Magnifique,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"85% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,gradient-uv-protection-rectangular-sunglasses-free-si-14,0.0,,10,deny,manual,239.0,1599.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/free-size-lw-1131-the-magnifique-original-imah2tw2swfaayde.jpg?v=1757933934,1.0,,False,,,,kg,,,active
uv-protection-cat-eye-sunglasses-60,UV Protection Cat-eye Sunglasses (60),,Dressberry,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"73% off, Only 1 left",True,Title,Default Title,,,,,,,,uv-protection-cat-eye-sunglasses-60-13,0.0,,10,deny,manual,416.0,1545.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-db-cat3-29-60021-dressberry-original-imah3gz7n8bwhjv4.jpg?v=1757933933,1.0,,False,,,,kg,,,active
uv-protection-gradient-oval-sunglasses-free-size,"UV Protection, Gradient Oval Sunglasses (Free Size)",,Vpress,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"87% off, Lowest price since launch",True,Title,Default Title,,,,,,,,uv-protection-gradient-oval-sunglasses-free-size-9,0.0,,10,deny,manual,184.0,1459.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/medium-611-gold-new-specs-original-imahcyt3pnumzhar.jpg?v=1757933931,1.0,,False,,,,kg,,,active
polarized-oval-sunglasses-free-size,Polarized Oval Sunglasses (Free Size),,A LUINS,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"92% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,polarized-oval-sunglasses-free-size-8,0.0,,10,deny,manual,180.0,2499.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/free-size-oval-cateye-a-luins-original-imahdhpaan3fgpeg.jpg?v=1757933930,1.0,,False,,,,kg,,,active
uv-protection-gradient-round-sunglasses-60,"UV Protection, Gradient Round Sunglasses (60)",,AISLIN,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"87% off, Only few left",True,Title,Default Title,,,,,,,,uv-protection-gradient-round-sunglasses-60-7,0.0,,10,deny,manual,495.0,4100.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-8245-71-14365-aislin-original-imafrgpdzxzhtbgz.jpg?v=1757933930,1.0,,False,,,,kg,,,active
by-lenskart-uv-protection-cat-eye-sunglasses-60,by Lenskart UV Protection Cat-eye Sunglasses (60),,VINCENT CHASE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"71% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,by-lenskart-uv-protection-cat-eye-sunglasses-60-6,0.0,,10,deny,manual,578.0,1999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-209520-vincent-chase-original-imahyq7j33jahgvz.jpg?v=1757933929,1.0,,False,,,,kg,,,active
uv-protection-mirrored-over-sized-sunglasses-64,"UV Protection, Mirrored Over-sized Sunglasses (64)",,AISLIN,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"87% off, Only few left",True,Title,Default Title,,,,,,,,uv-protection-mirrored-over-sized-sunglasses-64-5,0.0,,10,deny,manual,495.0,4100.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-as-8215-71-14357-aislin-original-imafrgzhs9xenyjy.jpg?v=1757933928,1.0,,False,,,,kg,,,active
uv-protection-retro-square-over-sized-sunglasses-62,"UV Protection Retro Square, Over-sized Sunglasses (62)",,AISLIN,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"84% off, Only 1 left",True,Title,Default Title,,,,,,,,uv-protection-retro-square-over-sized-sunglasses-62-4,0.0,,10,deny,manual,398.0,2600.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/as-80529-97-14865-l-aislin-original-imag4wf5zdzvj5cd.jpg?v=1757933927,1.0,,False,,,,kg,,,active
uv-protection-sunglass,UV Protection Sunglass,,METRONAUT,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"72% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,uv-protection-sunglass-3,0.0,,10,deny,manual,217.0,799.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/m-mt2033-gold-black-metronaut-original-imahfmhrgzvhwkqj.jpg?v=1757933926,1.0,,False,,,,kg,,,active
by-lenskart-polarized-uv-protection-round-sunglasses,"by Lenskart Polarized, UV Protection Round Sunglasses (...",,VINCENT CHASE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"68% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,by-lenskart-polarized-uv-protection-round-sunglasses-2,0.0,,10,deny,manual,634.0,1999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/48-140453-vincent-chase-original-imah2wftwnxwe45y.jpg?v=1757933925,1.0,,False,,,,kg,,,active
by-lenskart-polarized-uv-protection-cat-eye-sunglasses,"by Lenskart Polarized, UV Protection Cat-eye Sunglasses...",,VINCENT CHASE,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"73% off, Hot Deal",True,Title,Default Title,,,,,,,,by-lenskart-polarized-uv-protection-cat-eye-sunglasses-1,0.0,,10,deny,manual,529.0,1999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/l-vc-s11470-vincent-chase-original-imahyq7j6t8gduv2.jpg?v=1757933924,1.0,,False,,,,kg,,,active
party-gold-silver-clutch,"Party Gold, Silver  Clutch",,D'vine Luxe,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Transmission & Drivetrain Parts > Clutches,Clutch,"80% off, Only few left",True,Title,Default Title,,,,,,,,party-gold-silver-clutch-40,0.0,,10,deny,manual,980.0,4999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/moon-15-gold-n-silver-chini-moon-handbag-toobacraft-23-original-imahf78yckdrp7za.jpg?v=1757933814,1.0,,False,,,,kg,,,active
casual-grey-clutch,Casual Grey  Clutch,,valerie,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Transmission & Drivetrain Parts > Clutches,Clutch,"74% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,casual-grey-clutch-39,0.0,,10,deny,manual,250.0,999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/women-girls-pocket-card-cash-wallet-cute-purse-bear-card-wallet-original-imagwg3bkxxb9xwh.jpg?v=1757933812,1.0,,False,,,,kg,,,active
casual-formal-party-sports-grey-clutch,"Casual, Formal, Party, Sports Grey  Clutch",,STORITE,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Transmission & Drivetrain Parts > Clutches,Clutch,"81% off, Lowest price in the year",True,Title,Default Title,,,,,,,,casual-formal-party-sports-grey-clutch-38,0.0,,10,deny,manual,374.0,1999.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imahfskbdnwnvn5d.jpg?v=1757933812,1.0,,False,,,,kg,,,active
casual-peach-clutch,Casual Peach  Clutch,,ALSU,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Transmission & Drivetrain Parts > Clutches,Clutch,"79% off, Big Billion Days Price",True,Title,Default Title,,,,,,,,casual-peach-clutch-37,0.0,,10,deny,manual,302.0,1499.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0721/9304/8766/files/original-imahfz23jh7tkthh.jpg?v=1757933810,1.0,,False,,,,kg,,,active
